ID,Year,Month,Day,Country,Region,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Details,,,
124,2000,8,,Georgia,Pankisi,,0,0,0,3,0,0,0,0,1,1,0,0,2,2,0,0,3,3,1,0,2,K,U,U,"2 ICRC international staff (Italian, French) and 1 national staff kidnapped in Pankisi. All released unharmed.",,,
123,2000,8,,DR Congo,,Kisangani,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,U,IA,U,1 UN international staff found dead in Kisangani; undetermined motivation.,,,
122,2000,8,,Afghanistan,Herat,,8,0,0,0,0,0,7,1,0,8,0,0,0,0,7,1,0,8,0,0,8,U,Am,R,7 UN-contracted national staff killed and 1 wounded in ambush near Herat.,,,
125,2000,8,27,Indonesia,South Aceh,,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,U,D,C,"3 INGO national staff working in South Aceh were hospitalised after being tortured by Brimob officers, Aug 27.",,,
128,2000,9,,Indonesia,Meukek Sub-district,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,D,C,1 NGO natrional staff beaten/tortured when detained by members of Brimob in Meukek Sub-district.,,,
126,2000,9,,Indonesia,,,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,3,U,R,U,3 UN internationals killed by mob in W. Timor.,,,
127,2000,9,,Guinea,,,2,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,2,0,0,2,K,U,U,1 UN international (Togolese) staff killed and 1 international staff (Ivorian) kidnapped.,,,
129,2000,11,,Sudan,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,1 UN national staff killed.,,,
131,2000,12,,Sudan,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,AB,U,U,1 ICRC national staff killed in aerial bombing.,,,
135,2000,12,,Guinea,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,IA,OC,1 INGO national staff killed (along with wife); bodies found in organization's guest house.,,,
130,2000,12,,Guinea,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,"1 UN national staff kidnapped and released Jan 22, 2001.",,,
133,2000,12,,Burundi,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,U,Am,R,1 INGO international (British) staff killed in bus attack.,,,
134,2000,12,9,Indonesia,,,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,U,D,C,3 NGO national staff executed by police Dec 9.,,,
132,2000,12,20,Sudan,,,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,U,Am,R,"2 national staff, one from an INGO and one from a national NGO, killed in ambush on Dec 20.",,,
165,2001,,,,,,0,0,0,4,0,0,0,2,0,2,0,2,0,2,0,4,0,4,0,0,4,U,U,U,"2 ICRC international staff wounded, 2 national staff wounded sometime during year.",,,
137,2001,1,9,Chechnya,,,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,2,1,0,1,K,Am,R,"1 INGO international staff kidnapped, Jan 9 and released Feb 4. 1 INGO international staff of another organization wounded when the kidnappers fired on convoy.",,,
142,2001,2,26,DR Congo,near Bunia,,0,0,0,6,0,0,4,0,0,4,2,0,0,2,6,0,0,6,0,0,6,U,Am,R,"2 ICRC international (Swiss, Colombian) and 4 national staff ambushed and killed near Bunia, Feb 26.",,,
139,2001,3,,Somalia,,Mogadishu,7,3,0,0,0,0,0,0,1,1,0,0,9,9,0,0,10,10,0,0,7,K,R,OC,"7 UN (6 international, 1 national) staff and 3 INGO international staff held hostage when gunmen stormed and ransacked the INGO's compound in Mogadishu, March 27. Five of the internationals were released within a few days. 2 more international staff (2 UN agencies) were released a few days later.",,,
140,2001,3,8,Sudan,,,0,4,0,0,0,0,0,0,2,2,0,0,2,2,0,0,4,4,0,0,4,K,R,PS,"2 INGO international (Kenyan) and 2 national staff kidnapped when armed rebels attacked village, March 8.",,,
138,2001,3,27,DR Congo,,Kimpese,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,"1 UN national staff shot and killed by gunmen in ambush and stole victim's vehicle in Kimpese, March 27.",,,
143,2001,4,,Kosovo,,,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,AB,U,U,"1 INGO national staff killed, 1 wounded when hit by cluster bomb.",,,
141,2001,4,3,Burundi,,,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,4,0,0,0,U,Am,R,"4 UN national staff wounded when UN vehicles attacked, April 3.",,,
144,2001,4,18,Chechnya,,,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,S,Am,R,1 NGO national staff killed and 1 national staff wounded after being shot in a car and later died.,,,
146,2001,5,,Sudan,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,AB,Am,R,1 ICRC international (Danish) staff killed when plane downed by projectile fired from unknown origin.,,,
147,2001,5,,Cameroon,Yaound̩,,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,BA,IA,R,1 IFRC international (French) staff killed afrter being attacked and stabbed in the chest on her way to a pharmacy to get medicine for her baby.,,,
145,2001,5,8,Madagascar,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,U,U,"1 UN national staff shot and killed, May 8",,,
148,2001,5,11,Burundi,,,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,6,K,U,PS,"6 INGO national staff kidnapped when operating mobile clinic, May 11, later released unharmed.",,,
150,2001,6,,Tajikistan,,,0,15,0,0,0,0,0,0,9,9,0,0,6,6,0,0,15,15,0,0,15,K,U,U,"6 INGO international staff (4 Germans, 1 US, 1 Russian) and 9 national staff held hostage by militants and later released.",,,
149,2001,6,,Burundi,,,0,4,0,0,0,0,1,0,3,4,0,0,0,0,1,0,3,4,0,0,4,KK,U,U,"1 INGO national staff killed, 3 kidnapped.",,,
153,2001,7,,Fiji,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,IA,H,1 national RC worker killed at home.,,,
154,2001,7,,Angola,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,OC,1 INGO national staff shot and wounded on his home compound when visiting latrine. Civil Defence responsible and arrested.,,,
152,2001,7,5,Central African Republic,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,U,U,U,"1 UN international (French) staff killed in C.A.R., July 5.",,,
151,2001,7,5,Angola,near Huambo,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,R,"1 UN national staff killed in convoy ambush near Huambo, July 5.",,,
155,2001,7,14,Somalia,,near Mogadishu,8,0,0,0,0,0,6,2,0,8,0,0,0,0,6,2,0,8,0,0,8,S,Am,R,"2 UN national staff wounded and 6 killed when UN relief convoy ambushed by militiamen loyal to warlord Osman Atto near Mogadishu, July 14.",,,
156,2001,8,,DR Congo,Ruzizi Plain,,0,3,0,0,0,0,0,0,2,2,0,0,1,1,0,0,3,3,0,0,0,K,U,U,"1 INGO international (French) staff and 2 nationals kidnapped by Mai-Mai groups on the Ruzizi Plain in eastern DRC in late August, and held for almost one week, prompting the INGO to temporarily suspend their operations in the Eastern DRC (OFDA rpt).",,,
157,2001,9,,Sudan,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,Am,U,1 INGO national staff killed in ambush.,,,
158,2001,9,,Somalia,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,Am,R,1 INGO national staff kidnapped on his way to work.,,,
159,2001,9,,Angola,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,LM,C,U,One INGO national staff wounded by landmine while fixing hand pump. Resulted in amputation.,,,
160,2001,10,3,Indonesia,Aceh,Bireuen ,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,PS,1 IFRC national staff killed with signs of torture in Aceh.,,,
161,2001,11,,Burundi,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,U,IA,U,1 UN international (Ivoirian) staff killed.,,,
164,2001,12,,Pakistan,Khyber Pakhtunkhwa,Rhogani Camp,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,MV,PS,1 INGO national staff stoned and beaten in dispute over filling a water bladder at Rhogani Camp.,,,
163,2001,12,,Afghanistan,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,U,1 INGO national staff killed.,,,
162,2001,12,,Afghanistan,,,4,1,0,0,0,0,1,4,0,5,0,0,0,0,1,4,0,5,1,0,4,S,Am,U,"3 UN national staff beaten/wounded; 1 UN (different agency) national staff shot dead, and 1 NGO national staff wounded (broken arm).",,,
211,2002,,,Chechnya,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,1 INGO national staff killed by gunfire from passing military convoy.,,,
210,2002,,,Chechnya,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,AB,Am,R,1 INGO national staff shot and wounded from passing helicopter at a crossroad.,,,
212,2002,,,Burundi,Gitega,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,R,OC,1 ICRC national staff shot and killed during a break-in at ICRC office in Gitega.,,,
166,2002,1,,Afghanistan,Aibak,,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,BA,Am,U,2 UN national staff beaten in ambush in Aibak.,,,
167,2002,1,25,DR Congo,,Kindu-Kalima road,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,K,Am,R,3 INGO national staff kidnapped when vehicle ambushed on Kindu-Kalima road on Jan 25- later released.,,,
173,2002,2,,Sudan,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,AB,C,U,1 INGO national staffer killed by aerial bomb.,,,
168,2002,2,,Somalia,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,1 UN national staff kidnapped and held for 6 days in suspected contractual dispute.,,,
172,2002,2,,Liberia,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,Am,U,1 INGO national staff ambushed and killed.,,,
169,2002,2,,Burundi,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,U,Am,U,1 UN national staff wounded in ambush.,,,
170,2002,2,,Afghanistan,,Mazar-e Sharif,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,R,H,1 UN national staff shot and wounded after four armed men raided his house in Mazar-e Sharif.,,,
171,2002,2,23,Somalia,,Merca,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,S,IA,H,"One INGO international (Swiss) shot and killed in residence in Merca, Feb 23. Related to employment dispute.",,,
175,2002,3,,Occupied Palestinian Territories,,,0,5,0,0,0,0,1,4,0,5,0,0,0,0,1,4,0,5,0,0,5,U,C,U,1 IFRC national staff killed and 4 wounded by Israeli army.,,,
174,2002,3,7,Occupied Palestinian Territories,West Bank,Tulkarem,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,U,U,"1 UN national staff shot and killed in Tulkarem, West Bank, March 7.",,,
180,2002,4,,Somalia,Luuq,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,U,IA,OC,"Two INGO national staff were killed in compound in Luuq, apparently related to a clan dispute.",,,
178,2002,4,,Somalia,Medina,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,C,U,1 UN national staff killed in fighting between Muse Sudi and Omar Finish militia groups in Medina.,,,
177,2002,4,,Somalia,,Mogadishu,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,1 UN national staff kidnapped for ransom in Mogadishu and held for 27 days.,,,
176,2002,4,,Afghanistan,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,1 UN national staff shot dead in his house.,,,
179,2002,4,8,Iraq,,Baghdad,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,U,U,"1 UN national staff shot and killed in Baghdad, April 8.",,,
181,2002,7,,South Sudan,,,0,4,0,0,0,0,1,0,1,2,0,0,2,2,1,0,3,4,0,0,4,KK,U,U,1 INGO national staff killed and 2 internationals and 1 national kidnapped in South.,,,
183,2002,7,,Chechnya,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,K,U,U,"1 INGO international staff kidnapped in July and released Jan 7, 2003.",,,
182,2002,7,,Chechnya,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,RIED,Am,R,2 INGO national staff seriously injured when vehicle hit by roadside IED.,,,
186,2002,8,,Uganda,,,0,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,5,0,0,5,K,R,PS,"5 INGO national staff kidnapped after LRA raids refugee camp, later released.",,,
184,2002,8,,South Africa,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,U,1 UN national staff shot and killed in armed robbery.,,,
187,2002,8,,Somalia,en route to Mogadishu,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,Am,R,"1 UN national staff kidnapped en route to work in Mogadishu, held for 6 days.",,,
185,2002,8,,Chechnya,Dagestan,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,K,U,U,"1 INGO international staff kidnapped in Dagestan, eventually released on ransom from Dutch govt.",,,
188,2002,8,,Angola,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,BA,MV,U,2 INGO national staff beaten by mob after their car hit and killed a child.,,,
191,2002,9,,Uganda,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,U,1 INGO national staff killed.,,,
189,2002,9,,Uganda,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,R,1 UN national staff killed in attack on UN convoy.,,,
193,2002,9,,Occupied Palestinian Territories,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,S,IA,PS,1 INGO national staff received minor wounds when settlers shot at a team repairing a deliberately vandalized water source.,,,
190,2002,9,,Colombia,,,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,U,U,U,4 NGO national staff murdered.,,,
192,2002,9,,Burundi,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,IA,U,1 NGO national staff found murdered.,,,
196,2002,10,,Jordan,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,S,IA,R,"1 donor agency international (US) staff shot and killed entering their car to drive to work. On Dec. 14, the Government of Jordan arrested two men who confessed to the killing and to be members of the al Qaeda terrorist cell.",,,
195,2002,10,21,Sudan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,K,U,U,"1 INGO staff member held and beaten by SPLA, Oct 21.",,,
203,2002,11,,Somalia,Burao,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,S,R,OC,1 INGO international staff injured during armed robbery of compound in Burao.,,,
201,2002,11,,Jordan,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,S,IA,U,1 INGO international (US) staff missionary aiding Palestinian refugees shot and killed.,,,
206,2002,11,,Chechnya,Nazran,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,K,U,U,1 INGO international staff kidnapped in Nazran and held for 9 days. Ransomed by family.,,,
202,2002,11,,Angola,,Mavinga,0,12,0,0,0,0,7,5,0,12,0,0,0,0,7,5,0,12,0,0,12,LM,Am,R,Seven INGO national staff were killed and five wounded when their car hit a landmine near the southeastern Angolan city of Mavinga.,,,
200,2002,11,,Afghanistan,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,PS,1 INGO national staff shot dead on community visit.,,,
197,2002,11,,Afghanistan,,,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,BA,U,U,2 UN national staff beaten.,,,
199,2002,11,13,Chechnya,,,0,0,0,4,0,0,0,0,2,2,0,0,2,2,0,0,4,4,2,0,2,K,U,U,"2 ICRC international staff and 2 ICRC national kidnapped Nov 13, released Nov 17.",,,
205,2002,11,19,DR Congo,,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,"1 INGO national staff kidnapped Nov 19, released a day later.",,,
198,2002,11,22,Occupied Palestinian Territories,West Bank,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,S,C,PS,"1 UN international staff shot and killed at the Jenin refugee camp by Israeli army gunfire, Nov 22.",,,
204,2002,11,24,Afghanistan,,"Chaharbolak, Balkh",0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,U,U,U,"1 INGO international (Japanese) staff killed in Chaharbolak district of Balkh, reported Nov 24, no other details.",,,
209,2002,12,,Yemen,,,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,3,U,U,U,3 INGO international (US) staff killed in Yemen.,,,
208,2002,12,4,Congo,Bouenza,,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,K,U,U,1 ICRC international staff and 1 national staff kidnapped by members of Ninja group in the Bouenza region on Dec 4 and released Dec 29.,,,
207,2002,12,6,Occupied Palestinian Territories,Gaza Strip,Bureij Camp,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,U,C,PS,"2 UN national staff in Bureij Camp, Gaza Strip by IDF operations .",,,
275,2003,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,U,U,U,1 ICRC international staff wounded.,,,
274,2003,,,Occupied Palestinian Territories,Gaza,,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,S,C,U,2 RC national staff wounded by Israeli fire in Gaza.,,,
214,2003,1,,Kashmir,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,U,U,1 INGO national staff killed.,,,
213,2003,1,,DR Congo,near Uvira,,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,5,0,5,0,0,5,S,Am,R,5 RC national staff wounded when car was fired upon near Uvira.,,,
218,2003,2,,Uganda,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"1 INGO national staff wounded by glass when vehicle stopped, driver robbed, and gunmen fired at car while driving off.",,,
215,2003,2,,Occupied Palestinian Territories,Gaza Strip,Younis Refugee Camp,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,PS,1 UN national staff killed in Younis Refugee Camp.,,,
217,2003,2,,Chechnya,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,KK,U,U,"1 NGO national staff kidnapped, fate unknown (presumed killed).",,,
216,2003,2,11,Kenya,,,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,U,U,U,"1 INGO 1nternational staff killed, Feb 11.",,,
219,2003,3,,Somalia,,Kismayo,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,R,1 UN national staff killed in ambush in Kismayo.,,,
222,2003,3,,Cote D'Ivoire,,,0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,U,U,U,5 RC national staff killed.,,,
223,2003,3,9,Liberia,,,0,3,0,0,0,0,2,0,0,2,1,0,0,1,3,0,0,3,1,0,2,U,Am,R,"2 INGO national staff and 1 international killed on road, March 9.",,,
220,2003,3,10,Sudan,Darfur,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,Am,R,"1 UN national staff beaten with rifle butt and kicked when the agency's and an INGO's vehicles ambushed in Darfur, March 10.",,,
224,2003,3,13,DR Congo,Ituri,Badiya ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,"1 INGO national staff member kidnapped in Badiya, Ituri, along with 3 civilians on March 13 and released 4 days later.",,,
221,2003,3,27,Afghanistan,north of Kandahar City,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,S,Am,R,"1 ICRC international (Swiss and El Salvador) staff shot and killed in ambush north of Kandahar City, March 27.",,,
227,2003,4,,Liberia,,,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,2,0,0,2,K,U,U,"1 INGO international and 1 national staff abducted and released, one on the first day and one after several days.",,,
226,2003,4,,Iraq,,,0,3,0,0,0,0,1,0,0,1,0,2,0,2,1,2,0,3,0,0,3,U,Am,U,2 INGO international (Malaysian) staff and 1 national killed in ambush.,,,
225,2003,4,8,Iraq,,Baghdad,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,S,C,U,1 ICRC international staff killed during crossfire in Baghdad on April 8.,,,
228,2003,4,20,South Africa,,Pretoria,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,"1 INGO national staff wounded when vehicle carjacked in Pretoria, 20 April. Victim escaped under fire.",,,
233,2003,5,,Uganda,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,1 INGO national staff killed when armed group ambushed and fired on the vehicle carrying the victim and others which was reportedly returning from a peace mission to reconcile the cattle rustling pastoralist comm,,,
230,2003,5,,South Sudan,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,AB,Am,U,1 INGO national staff killed by rocket grenade aimed at car.,,,
232,2003,5,,Somalia,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,R,OC,1 INGO national staff shot in leg when the office/house attacked in dispute over the compound.,,,
231,2003,5,3,Afghanistan,Wardak,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,"1 INGO national staff killed in Wardak, May 3.",,,
229,2003,5,11,DR Congo,,,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,U,U,U,2 RC national staff killed May 11.,,,
235,2003,6,,Chechnya,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,U,U,1 INGO national staff shot and killed.,,,
234,2003,6,6,DR Congo,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,IA,U,"1 UN national staff killed by gunshot, June 6.",,,
242,2003,7,,Senegal,Dakar,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,BA,IA,P,2 INGO national staff physically assaulted in robbery by men with machetes outside restaurant in Dakar.,,,
240,2003,7,,Liberia,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,AB,U,U,1 INGO national staff killed by mortar fire.,,,
237,2003,7,,Iraq,,,0,0,0,2,0,0,0,1,0,1,1,0,0,1,1,1,0,2,1,0,1,U,Am,U,1 ICRC international staff killed and 1 national staff wounded in ambush.,,,
243,2003,7,,Chechnya,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,1 INGO national staff shot dead in home by unknown assailants dressed in civilian clothes. Interviewees made reference to reports that three men had called for victim's brother at their home and victim went out to speak to them.,,,
239,2003,7,,Burundi,Makamba ,,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,K,U,U,2 INGO national staff kidnapped in Makamba and later released.,,,
238,2003,7,,Burundi,Makamba ,,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,K,U,U,"1 INGO national staff kidnapped in Makamb, later released.",,,
236,2003,7,15,Iraq,,,2,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,1,0,1,U,Am,R,"1 UN national staff killed and 1 national staff member wounded when convoy attacked, July 15.",,,
241,2003,7,22,Afghanistan,Farah,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,"1 INGO national staff killed in Farah, Afghanistan, July 22.",,,
246,2003,8,,Chechnya,,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,KK,U,H,"1 ICRC national staff abducted from their home, has never been found (presumed killed).",,,
248,2003,8,,Afghanistan,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,U,Am,R,2 INGO national staff wounded in vehicle ambush.,,,
251,2003,8,7,DR Congo,South Kivu,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,U,U,"1 INGO national staff killed in South Kivu, Aug 7.",,,
250,2003,8,7,Afghanistan,Helmand,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,U,"1 INGO national staff killed in ambush in Helmand, Aug 7.",,,
249,2003,8,10,Eritrea,near Adobha,,0,3,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,1,0,2,S,Am,U,"2 INGO national staff killed and 1 national wounded in ambush when assailants opened fire on the vehicle near Adobha, Aug 10.",,,
247,2003,8,13,Afghanistan,Ghazni,,0,0,6,0,0,0,2,4,0,6,0,0,0,0,2,4,0,6,0,0,6,U,Am,U,"2 RC national staff killed, 4 national staff wounded when ambushed in Ghazni, Aug 13.",,,
244,2003,8,19,Iraq,,Baghdad,19,1,0,0,0,0,8,0,0,8,12,0,0,12,20,0,0,20,13,7,0,VBIED-S ,IA,OC,"19 UN (11 internationals, 8 nationals) staff killed and 1 NGO staff killed in Canal Hotel bombing.",,,
245,2003,8,27,Iraq,Erbil,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,S,IA,U,"1 UN national staff wounded by small arms fire in Erbil, Aug 27.",,,
257,2003,9,,Somalia,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,1 INGO international (Kenyan) staff shot and killed while driving in revenge attack stemming from cattle rustling.,,,
255,2003,9,,Iraq,Mosul,,0,2,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,2,1,0,1,U,Am,U,1 INGO international (British) staff killed and 1 national staff wounded in ambush in Mosul.,,,
252,2003,9,,Iraq,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,BBIED,U,OC,One UN national staff killed by suicide bomber.,,,
258,2003,9,,Afghanistan,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,R,H,1 INGO national staff robbed and beaten by armed group at home.,,,
256,2003,9,,Afghanistan,Helmand,,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,S,Am,U,"2 NGO national staff ambushed and shot dead in Helmand, Sept 24.",,,
